,Unnamed: 0,artist,collab_songs,type,genres,collab_individuals,country,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,main_genres,Avg_Concert_Fee
7653,7653,Lyanno,36,Man,hip hop,19,Puerto Rico,Tengo un Pal,VICE VERSA,album,0.682,0.796,1.0,-2.101,0.104,0.242,0.0,0.237,0.696,159.931,195566.0,7330420.0,75772.0,1029.0,Hip Hop,4010000.0
7654,7654,Lyanno,36,Man,latin,19,Puerto Rico,LOKERA,SATURNO,album,0.836,0.826,11.0,-2.66,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,197101.0,110912625.0,593983.0,7714.0,Latin,4010000.0
7655,7655,Lyanno,36,Man,latin,19,Puerto Rico,Hasta Abajo,KrING,album,0.714,0.671,5.0,-5.119,0.362,0.289,0.0,0.325,0.641,169.732,229827.0,456399961.0,2236350.0,36921.0,Latin,4010000.0
7656,7656,Lyanno,36,Man,latin,19,Puerto Rico,Nada,Error 93,album,0.898,0.543,6.0,-8.317,0.121,0.343,0.000623,0.338,0.359,98.992,305114.0,440639876.0,2354908.0,43008.0,Latin,4010000.0
7657,7657,Lyanno,36,Man,latin,19,Puerto Rico,En Tu Cuerpo - Remix,El Cambio,album,0.742,0.497,0.0,-9.381,0.0746,0.249,0.00335,0.0993,0.558,156.013,310860.0,338769473.0,1377592.0,23495.0,Latin,4010000.0
7658,7658,Lyanno,36,Man,latin,19,Puerto Rico,Que Somos,Que Somos,single,0.732,0.595,0.0,-6.705,0.244,0.111,1.1e-06,0.158,0.658,191.911,227500.0,63935517.0,353692.0,3155.0,Latin,4010000.0
7659,7659,Lyanno,36,Man,latin,19,Puerto Rico,Público,Público,single,0.812,0.71,11.0,-5.255,0.0506,0.317,3.21e-06,0.128,0.419,92.038,205700.0,17845287.0,140548.0,712.0,Latin,4010000.0
7660,7660,Lyanno,36,Man,latin,19,Puerto Rico,Poderosa,El Cambio,album,0.874,0.66,6.0,-3.631,0.0626,0.0911,0.0143,0.123,0.593,96.993,222868.0,22235038.0,231564.0,3318.0,Latin,4010000.0
7661,7661,Lyanno,36,Man,latin,19,Puerto Rico,SALVAJE,Salvaje,single,0.69,0.595,10.0,-4.616,0.367,0.333,0.0,0.0658,0.451,120.952,210500.0,1049915.0,25912.0,625.0,Latin,4010000.0
7662,7662,Lyanno,36,Man,latin,19,Puerto Rico,La Noche,Hecho En Medellín,album,0.81,0.559,4.0,-5.41,0.13,0.295,7.16e-05,0.254,0.531,171.935,174373.0,7736031.0,91013.0,1022.0,Latin,4010000.0
7663,7663,Lyanno,36,Man,latin,19,Puerto Rico,Tengo un Pal,VICE VERSA,album,0.682,0.796,1.0,-2.101,0.104,0.242,0.0,0.237,0.696,159.931,195566.0,7330420.0,75772.0,1029.0,Latin,4010000.0
7664,7664,Lyanno,36,Man,reggaeton,19,Puerto Rico,LOKERA,SATURNO,album,0.836,0.826,11.0,-2.66,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,197101.0,110912625.0,593983.0,7714.0,Latin,4010000.0
7665,7665,Lyanno,36,Man,reggaeton,19,Puerto Rico,Hasta Abajo,KrING,album,0.714,0.671,5.0,-5.119,0.362,0.289,0.0,0.325,0.641,169.732,229827.0,456399961.0,2236350.0,36921.0,Latin,4010000.0
7666,7666,Lyanno,36,Man,reggaeton,19,Puerto Rico,Nada,Error 93,album,0.898,0.543,6.0,-8.317,0.121,0.343,0.000623,0.338,0.359,98.992,305114.0,440639876.0,2354908.0,43008.0,Latin,4010000.0
7667,7667,Lyanno,36,Man,reggaeton,19,Puerto Rico,En Tu Cuerpo - Remix,El Cambio,album,0.742,0.497,0.0,-9.381,0.0746,0.249,0.00335,0.0993,0.558,156.013,310860.0,338769473.0,1377592.0,23495.0,Latin,4010000.0
7668,7668,Lyanno,36,Man,reggaeton,19,Puerto Rico,Que Somos,Que Somos,single,0.732,0.595,0.0,-6.705,0.244,0.111,1.1e-06,0.158,0.658,191.911,227500.0,63935517.0,353692.0,3155.0,Latin,4010000.0
7669,7669,Lyanno,36,Man,reggaeton,19,Puerto Rico,Público,Público,single,0.812,0.71,11.0,-5.255,0.0506,0.317,3.21e-06,0.128,0.419,92.038,205700.0,17845287.0,140548.0,712.0,Latin,4010000.0
7670,7670,Lyanno,36,Man,reggaeton,19,Puerto Rico,Poderosa,El Cambio,album,0.874,0.66,6.0,-3.631,0.0626,0.0911,0.0143,0.123,0.593,96.993,222868.0,22235038.0,231564.0,3318.0,Latin,4010000.0
7671,7671,Lyanno,36,Man,reggaeton,19,Puerto Rico,SALVAJE,Salvaje,single,0.69,0.595,10.0,-4.616,0.367,0.333,0.0,0.0658,0.451,120.952,210500.0,1049915.0,25912.0,625.0,Latin,4010000.0
7672,7672,Lyanno,36,Man,reggaeton,19,Puerto Rico,La Noche,Hecho En Medellín,album,0.81,0.559,4.0,-5.41,0.13,0.295,7.16e-05,0.254,0.531,171.935,174373.0,7736031.0,91013.0,1022.0,Latin,4010000.0
7673,7673,Lyanno,36,Man,reggaeton,19,Puerto Rico,Tengo un Pal,VICE VERSA,album,0.682,0.796,1.0,-2.101,0.104,0.242,0.0,0.237,0.696,159.931,195566.0,7330420.0,75772.0,1029.0,Latin,4010000.0
7674,7674,Lyanno,36,Man,trap,19,Puerto Rico,LOKERA,SATURNO,album,0.836,0.826,11.0,-2.66,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,197101.0,110912625.0,593983.0,7714.0,Hip Hop,4010000.0
7675,7675,Lyanno,36,Man,trap,19,Puerto Rico,Hasta Abajo,KrING,album,0.714,0.671,5.0,-5.119,0.362,0.289,0.0,0.325,0.641,169.732,229827.0,456399961.0,2236350.0,36921.0,Hip Hop,4010000.0
7676,7676,Lyanno,36,Man,trap,19,Puerto Rico,Nada,Error 93,album,0.898,0.543,6.0,-8.317,0.121,0.343,0.000623,0.338,0.359,98.992,305114.0,440639876.0,2354908.0,43008.0,Hip Hop,4010000.0
7677,7677,Lyanno,36,Man,trap,19,Puerto Rico,En Tu Cuerpo - Remix,El Cambio,album,0.742,0.497,0.0,-9.381,0.0746,0.249,0.00335,0.0993,0.558,156.013,310860.0,338769473.0,1377592.0,23495.0,Hip Hop,4010000.0
7678,7678,Lyanno,36,Man,trap,19,Puerto Rico,Que Somos,Que Somos,single,0.732,0.595,0.0,-6.705,0.244,0.111,1.1e-06,0.158,0.658,191.911,227500.0,63935517.0,353692.0,3155.0,Hip Hop,4010000.0
7679,7679,Lyanno,36,Man,trap,19,Puerto Rico,Público,Público,single,0.812,0.71,11.0,-5.255,0.0506,0.317,3.21e-06,0.128,0.419,92.038,205700.0,17845287.0,140548.0,712.0,Hip Hop,4010000.0
7680,7680,Lyanno,36,Man,trap,19,Puerto Rico,Poderosa,El Cambio,album,0.874,0.66,6.0,-3.631,0.0626,0.0911,0.0143,0.123,0.593,96.993,222868.0,22235038.0,231564.0,3318.0,Hip Hop,4010000.0
7681,7681,Lyanno,36,Man,trap,19,Puerto Rico,SALVAJE,Salvaje,single,0.69,0.595,10.0,-4.616,0.367,0.333,0.0,0.0658,0.451,120.952,210500.0,1049915.0,25912.0,625.0,Hip Hop,4010000.0
7682,7682,Lyanno,36,Man,trap,19,Puerto Rico,La Noche,Hecho En Medellín,album,0.81,0.559,4.0,-5.41,0.13,0.295,7.16e-05,0.254,0.531,171.935,174373.0,7736031.0,91013.0,1022.0,Hip Hop,4010000.0
7683,7683,Lyanno,36,Man,trap,19,Puerto Rico,Tengo un Pal,VICE VERSA,album,0.682,0.796,1.0,-2.101,0.104,0.242,0.0,0.237,0.696,159.931,195566.0,7330420.0,75772.0,1029.0,Hip Hop,4010000.0
7684,7684,J Balvin,133,Man,hip hop,61,Colombia,LA CANCIÓN,OASIS,album,0.754,0.646,7.0,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,625767664.0,2742951.0,52938.0,Hip Hop,340000.0
7685,7685,J Balvin,133,Man,hip hop,61,Colombia,No Me Conoce - Remix,Famouz,album,0.804,0.787,10.0,-3.824,0.0746,0.14,0.0,0.0927,0.562,91.974,309120.0,1979058380.0,5920531.0,107534.0,Hip Hop,340000.0
7686,7686,J Balvin,133,Man,hip hop,61,Colombia,UN PESO,OASIS,album,0.627,0.675,5.0,-7.125,0.213,0.125,0.0,0.0784,0.961,79.31,277107.0,100829261.0,532381.0,11979.0,Hip Hop,340000.0
7687,7687,J Balvin,133,Man,hip hop,61,Colombia,QUE PRETENDES,OASIS,album,0.639,0.791,10.0,-4.443,0.253,0.0275,0.0,0.362,0.939,92.603,222347.0,366833956.0,2316392.0,38538.0,Hip Hop,340000.0
7688,7688,J Balvin,133,Man,hip hop,61,Colombia,I Like It,Invasion of Privacy,album,0.816,0.726,5.0,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,1524946021.0,10304827.0,315894.0,Hip Hop,340000.0
7689,7689,J Balvin,133,Man,hip hop,61,Colombia,AM Remix,AM Remix,single,0.743,0.655,6.0,-5.015,0.159,0.114,0.0,0.0764,0.785,172.031,261335.0,313903206.0,1988104.0,41949.0,Hip Hop,340000.0
7690,7690,J Balvin,133,Man,hip hop,61,Colombia,Una Locura,ENOC,album,0.714,0.761,5.0,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,267296336.0,1166733.0,20060.0,Hip Hop,340000.0
7691,7691,J Balvin,133,Man,hip hop,61,Colombia,Baila Baila Baila - Remix,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",single,0.785,0.572,2.0,-7.504,0.123,0.0598,0.0,0.218,0.49,100.016,235284.0,245708602.0,1204348.0,21715.0,Hip Hop,340000.0
7692,7692,J Balvin,133,Man,hip hop,61,Colombia,Si Tu Novio Te Deja Sola,Si Tu Novio Te Deja Sola,single,0.718,0.46,3.0,-9.498,0.0711,0.519,0.0,0.0981,0.52,121.927,243560.0,993985563.0,3578049.0,117121.0,Hip Hop,340000.0
7693,7693,J Balvin,133,Man,hip hop,61,Colombia,Con Altura,Con Altura,single,0.882,0.689,6.0,-4.027,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,2046548704.0,9268034.0,281013.0,Hip Hop,340000.0
7694,7694,J Balvin,133,Man,latin,61,Colombia,LA CANCIÓN,OASIS,album,0.754,0.646,7.0,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,625767664.0,2742951.0,52938.0,Latin,340000.0
7695,7695,J Balvin,133,Man,latin,61,Colombia,No Me Conoce - Remix,Famouz,album,0.804,0.787,10.0,-3.824,0.0746,0.14,0.0,0.0927,0.562,91.974,309120.0,1979058380.0,5920531.0,107534.0,Latin,340000.0
7696,7696,J Balvin,133,Man,latin,61,Colombia,UN PESO,OASIS,album,0.627,0.675,5.0,-7.125,0.213,0.125,0.0,0.0784,0.961,79.31,277107.0,100829261.0,532381.0,11979.0,Latin,340000.0
7697,7697,J Balvin,133,Man,latin,61,Colombia,QUE PRETENDES,OASIS,album,0.639,0.791,10.0,-4.443,0.253,0.0275,0.0,0.362,0.939,92.603,222347.0,366833956.0,2316392.0,38538.0,Latin,340000.0
7698,7698,J Balvin,133,Man,latin,61,Colombia,I Like It,Invasion of Privacy,album,0.816,0.726,5.0,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,1524946021.0,10304827.0,315894.0,Latin,340000.0
7699,7699,J Balvin,133,Man,latin,61,Colombia,AM Remix,AM Remix,single,0.743,0.655,6.0,-5.015,0.159,0.114,0.0,0.0764,0.785,172.031,261335.0,313903206.0,1988104.0,41949.0,Latin,340000.0
7700,7700,J Balvin,133,Man,latin,61,Colombia,Una Locura,ENOC,album,0.714,0.761,5.0,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,267296336.0,1166733.0,20060.0,Latin,340000.0
7701,7701,J Balvin,133,Man,latin,61,Colombia,Baila Baila Baila - Remix,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",single,0.785,0.572,2.0,-7.504,0.123,0.0598,0.0,0.218,0.49,100.016,235284.0,245708602.0,1204348.0,21715.0,Latin,340000.0
7702,7702,J Balvin,133,Man,latin,61,Colombia,Si Tu Novio Te Deja Sola,Si Tu Novio Te Deja Sola,single,0.718,0.46,3.0,-9.498,0.0711,0.519,0.0,0.0981,0.52,121.927,243560.0,993985563.0,3578049.0,117121.0,Latin,340000.0
7703,7703,J Balvin,133,Man,latin,61,Colombia,Con Altura,Con Altura,single,0.882,0.689,6.0,-4.027,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,2046548704.0,9268034.0,281013.0,Latin,340000.0
7704,7704,J Balvin,133,Man,latin pop,61,Colombia,LA CANCIÓN,OASIS,album,0.754,0.646,7.0,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,625767664.0,2742951.0,52938.0,Pop,340000.0
7705,7705,J Balvin,133,Man,latin pop,61,Colombia,No Me Conoce - Remix,Famouz,album,0.804,0.787,10.0,-3.824,0.0746,0.14,0.0,0.0927,0.562,91.974,309120.0,1979058380.0,5920531.0,107534.0,Pop,340000.0
7706,7706,J Balvin,133,Man,latin pop,61,Colombia,UN PESO,OASIS,album,0.627,0.675,5.0,-7.125,0.213,0.125,0.0,0.0784,0.961,79.31,277107.0,100829261.0,532381.0,11979.0,Pop,340000.0
7707,7707,J Balvin,133,Man,latin pop,61,Colombia,QUE PRETENDES,OASIS,album,0.639,0.791,10.0,-4.443,0.253,0.0275,0.0,0.362,0.939,92.603,222347.0,366833956.0,2316392.0,38538.0,Pop,340000.0
7708,7708,J Balvin,133,Man,latin pop,61,Colombia,I Like It,Invasion of Privacy,album,0.816,0.726,5.0,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,1524946021.0,10304827.0,315894.0,Pop,340000.0
7709,7709,J Balvin,133,Man,latin pop,61,Colombia,AM Remix,AM Remix,single,0.743,0.655,6.0,-5.015,0.159,0.114,0.0,0.0764,0.785,172.031,261335.0,313903206.0,1988104.0,41949.0,Pop,340000.0
7710,7710,J Balvin,133,Man,latin pop,61,Colombia,Una Locura,ENOC,album,0.714,0.761,5.0,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,267296336.0,1166733.0,20060.0,Pop,340000.0
7711,7711,J Balvin,133,Man,latin pop,61,Colombia,Baila Baila Baila - Remix,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",single,0.785,0.572,2.0,-7.504,0.123,0.0598,0.0,0.218,0.49,100.016,235284.0,245708602.0,1204348.0,21715.0,Pop,340000.0
7712,7712,J Balvin,133,Man,latin pop,61,Colombia,Si Tu Novio Te Deja Sola,Si Tu Novio Te Deja Sola,single,0.718,0.46,3.0,-9.498,0.0711,0.519,0.0,0.0981,0.52,121.927,243560.0,993985563.0,3578049.0,117121.0,Pop,340000.0
7713,7713,J Balvin,133,Man,latin pop,61,Colombia,Con Altura,Con Altura,single,0.882,0.689,6.0,-4.027,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,2046548704.0,9268034.0,281013.0,Pop,340000.0
7714,7714,J Balvin,133,Man,pop,61,Colombia,LA CANCIÓN,OASIS,album,0.754,0.646,7.0,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,625767664.0,2742951.0,52938.0,Pop,340000.0
7715,7715,J Balvin,133,Man,pop,61,Colombia,No Me Conoce - Remix,Famouz,album,0.804,0.787,10.0,-3.824,0.0746,0.14,0.0,0.0927,0.562,91.974,309120.0,1979058380.0,5920531.0,107534.0,Pop,340000.0
7716,7716,J Balvin,133,Man,pop,61,Colombia,UN PESO,OASIS,album,0.627,0.675,5.0,-7.125,0.213,0.125,0.0,0.0784,0.961,79.31,277107.0,100829261.0,532381.0,11979.0,Pop,340000.0
7717,7717,J Balvin,133,Man,pop,61,Colombia,QUE PRETENDES,OASIS,album,0.639,0.791,10.0,-4.443,0.253,0.0275,0.0,0.362,0.939,92.603,222347.0,366833956.0,2316392.0,38538.0,Pop,340000.0
7718,7718,J Balvin,133,Man,pop,61,Colombia,I Like It,Invasion of Privacy,album,0.816,0.726,5.0,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,1524946021.0,10304827.0,315894.0,Pop,340000.0
7719,7719,J Balvin,133,Man,pop,61,Colombia,AM Remix,AM Remix,single,0.743,0.655,6.0,-5.015,0.159,0.114,0.0,0.0764,0.785,172.031,261335.0,313903206.0,1988104.0,41949.0,Pop,340000.0
7720,7720,J Balvin,133,Man,pop,61,Colombia,Una Locura,ENOC,album,0.714,0.761,5.0,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,267296336.0,1166733.0,20060.0,Pop,340000.0
7721,7721,J Balvin,133,Man,pop,61,Colombia,Baila Baila Baila - Remix,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",single,0.785,0.572,2.0,-7.504,0.123,0.0598,0.0,0.218,0.49,100.016,235284.0,245708602.0,1204348.0,21715.0,Pop,340000.0
7722,7722,J Balvin,133,Man,pop,61,Colombia,Si Tu Novio Te Deja Sola,Si Tu Novio Te Deja Sola,single,0.718,0.46,3.0,-9.498,0.0711,0.519,0.0,0.0981,0.52,121.927,243560.0,993985563.0,3578049.0,117121.0,Pop,340000.0
7723,7723,J Balvin,133,Man,pop,61,Colombia,Con Altura,Con Altura,single,0.882,0.689,6.0,-4.027,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,2046548704.0,9268034.0,281013.0,Pop,340000.0
7724,7724,J Balvin,133,Man,reggaeton,61,Colombia,LA CANCIÓN,OASIS,album,0.754,0.646,7.0,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,625767664.0,2742951.0,52938.0,Latin,340000.0
7725,7725,J Balvin,133,Man,reggaeton,61,Colombia,No Me Conoce - Remix,Famouz,album,0.804,0.787,10.0,-3.824,0.0746,0.14,0.0,0.0927,0.562,91.974,309120.0,1979058380.0,5920531.0,107534.0,Latin,340000.0
7726,7726,J Balvin,133,Man,reggaeton,61,Colombia,UN PESO,OASIS,album,0.627,0.675,5.0,-7.125,0.213,0.125,0.0,0.0784,0.961,79.31,277107.0,100829261.0,532381.0,11979.0,Latin,340000.0
7727,7727,J Balvin,133,Man,reggaeton,61,Colombia,QUE PRETENDES,OASIS,album,0.639,0.791,10.0,-4.443,0.253,0.0275,0.0,0.362,0.939,92.603,222347.0,366833956.0,2316392.0,38538.0,Latin,340000.0
7728,7728,J Balvin,133,Man,reggaeton,61,Colombia,I Like It,Invasion of Privacy,album,0.816,0.726,5.0,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,1524946021.0,10304827.0,315894.0,Latin,340000.0
7729,7729,J Balvin,133,Man,reggaeton,61,Colombia,AM Remix,AM Remix,single,0.743,0.655,6.0,-5.015,0.159,0.114,0.0,0.0764,0.785,172.031,261335.0,313903206.0,1988104.0,41949.0,Latin,340000.0
7730,7730,J Balvin,133,Man,reggaeton,61,Colombia,Una Locura,ENOC,album,0.714,0.761,5.0,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,267296336.0,1166733.0,20060.0,Latin,340000.0
7731,7731,J Balvin,133,Man,reggaeton,61,Colombia,Baila Baila Baila - Remix,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",single,0.785,0.572,2.0,-7.504,0.123,0.0598,0.0,0.218,0.49,100.016,235284.0,245708602.0,1204348.0,21715.0,Latin,340000.0
7732,7732,J Balvin,133,Man,reggaeton,61,Colombia,Si Tu Novio Te Deja Sola,Si Tu Novio Te Deja Sola,single,0.718,0.46,3.0,-9.498,0.0711,0.519,0.0,0.0981,0.52,121.927,243560.0,993985563.0,3578049.0,117121.0,Latin,340000.0
7733,7733,J Balvin,133,Man,reggaeton,61,Colombia,Con Altura,Con Altura,single,0.882,0.689,6.0,-4.027,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,2046548704.0,9268034.0,281013.0,Latin,340000.0
7734,7734,Elton John,43,Man,piano rock,18,United Kingdom,Cold Heart - PNAU Remix,The Lockdown Sessions,album,0.795,0.8,1.0,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0,396909270.0,2532714.0,46017.0,Rock,1800000.0
7735,7735,Elton John,43,Man,piano rock,18,United Kingdom,I'm Still Standing,Too Low For Zero,album,0.504,0.904,6.0,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440.0,170453554.0,1658219.0,37642.0,Rock,1800000.0
7736,7736,Elton John,43,Man,piano rock,18,United Kingdom,Hold Me Closer,The Lockdown Sessions,album,0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,15181510.0,165237.0,6585.0,Rock,1800000.0
7737,7737,Elton John,43,Man,piano rock,18,United Kingdom,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,album,0.601,0.532,10.0,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613.0,129299713.0,960562.0,25910.0,Rock,1800000.0
7738,7738,Elton John,43,Man,piano rock,18,United Kingdom,Your Song,Elton John,album,0.554,0.315,3.0,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787.0,1591571.0,22237.0,1137.0,Rock,1800000.0
7739,7739,Elton John,43,Man,piano rock,18,United Kingdom,Don't Go Breaking My Heart,Rock Of The Westies,album,0.729,0.844,5.0,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440.0,87086359.0,638960.0,15221.0,Rock,1800000.0
7740,7740,Elton John,43,Man,piano rock,18,United Kingdom,Tiny Dancer,Madman Across The Water,album,0.414,0.428,0.0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093.0,155579484.0,650110.0,18268.0,Rock,1800000.0
7741,7741,Elton John,43,Man,piano rock,18,United Kingdom,Step Into Christmas,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),album,0.526,0.925,2.0,-5.584,0.0363,0.102,8.9e-06,0.305,0.819,140.308,272394.0,19096844.0,47486.0,2114.0,Rock,1800000.0
7742,7742,Elton John,43,Man,piano rock,18,United Kingdom,Goodbye Yellow Brick Road - Remastered 2014,Goodbye Yellow Brick Road (Remastered),album,0.559,0.473,5.0,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,192827.0,17035966.0,209965.0,571.0,Rock,1800000.0
7743,7743,Elton John,43,Man,piano rock,18,United Kingdom,Merry Christmas,Merry Christmas,single,0.594,0.935,0.0,-2.018,0.0357,0.243,2.36e-06,0.102,0.602,113.99,208547.0,57457813.0,809894.0,26363.0,Rock,1800000.0
7744,7744,Elton John,43,Man,pop,18,United Kingdom,Cold Heart - PNAU Remix,The Lockdown Sessions,album,0.795,0.8,1.0,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0,396909270.0,2532714.0,46017.0,Pop,1800000.0
7745,7745,Elton John,43,Man,pop,18,United Kingdom,I'm Still Standing,Too Low For Zero,album,0.504,0.904,6.0,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440.0,170453554.0,1658219.0,37642.0,Pop,1800000.0
7746,7746,Elton John,43,Man,pop,18,United Kingdom,Hold Me Closer,The Lockdown Sessions,album,0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,15181510.0,165237.0,6585.0,Pop,1800000.0
7747,7747,Elton John,43,Man,pop,18,United Kingdom,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,album,0.601,0.532,10.0,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613.0,129299713.0,960562.0,25910.0,Pop,1800000.0
7748,7748,Elton John,43,Man,pop,18,United Kingdom,Your Song,Elton John,album,0.554,0.315,3.0,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787.0,1591571.0,22237.0,1137.0,Pop,1800000.0
7749,7749,Elton John,43,Man,pop,18,United Kingdom,Don't Go Breaking My Heart,Rock Of The Westies,album,0.729,0.844,5.0,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440.0,87086359.0,638960.0,15221.0,Pop,1800000.0
7750,7750,Elton John,43,Man,pop,18,United Kingdom,Tiny Dancer,Madman Across The Water,album,0.414,0.428,0.0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093.0,155579484.0,650110.0,18268.0,Pop,1800000.0
7751,7751,Elton John,43,Man,pop,18,United Kingdom,Step Into Christmas,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),album,0.526,0.925,2.0,-5.584,0.0363,0.102,8.9e-06,0.305,0.819,140.308,272394.0,19096844.0,47486.0,2114.0,Pop,1800000.0
7752,7752,Elton John,43,Man,pop,18,United Kingdom,Goodbye Yellow Brick Road - Remastered 2014,Goodbye Yellow Brick Road (Remastered),album,0.559,0.473,5.0,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,192827.0,17035966.0,209965.0,571.0,Pop,1800000.0
7753,7753,Elton John,43,Man,pop,18,United Kingdom,Merry Christmas,Merry Christmas,single,0.594,0.935,0.0,-2.018,0.0357,0.243,2.36e-06,0.102,0.602,113.99,208547.0,57457813.0,809894.0,26363.0,Pop,1800000.0
7754,7754,Elton John,43,Man,pop rock,18,United Kingdom,Cold Heart - PNAU Remix,The Lockdown Sessions,album,0.795,0.8,1.0,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0,396909270.0,2532714.0,46017.0,Rock,1800000.0
7755,7755,Elton John,43,Man,pop rock,18,United Kingdom,I'm Still Standing,Too Low For Zero,album,0.504,0.904,6.0,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440.0,170453554.0,1658219.0,37642.0,Rock,1800000.0
7756,7756,Elton John,43,Man,pop rock,18,United Kingdom,Hold Me Closer,The Lockdown Sessions,album,0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,15181510.0,165237.0,6585.0,Rock,1800000.0
7757,7757,Elton John,43,Man,pop rock,18,United Kingdom,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,album,0.601,0.532,10.0,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613.0,129299713.0,960562.0,25910.0,Rock,1800000.0
7758,7758,Elton John,43,Man,pop rock,18,United Kingdom,Your Song,Elton John,album,0.554,0.315,3.0,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787.0,1591571.0,22237.0,1137.0,Rock,1800000.0
7759,7759,Elton John,43,Man,pop rock,18,United Kingdom,Don't Go Breaking My Heart,Rock Of The Westies,album,0.729,0.844,5.0,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440.0,87086359.0,638960.0,15221.0,Rock,1800000.0
7760,7760,Elton John,43,Man,pop rock,18,United Kingdom,Tiny Dancer,Madman Across The Water,album,0.414,0.428,0.0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093.0,155579484.0,650110.0,18268.0,Rock,1800000.0
7761,7761,Elton John,43,Man,pop rock,18,United Kingdom,Step Into Christmas,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),album,0.526,0.925,2.0,-5.584,0.0363,0.102,8.9e-06,0.305,0.819,140.308,272394.0,19096844.0,47486.0,2114.0,Rock,1800000.0
7762,7762,Elton John,43,Man,pop rock,18,United Kingdom,Goodbye Yellow Brick Road - Remastered 2014,Goodbye Yellow Brick Road (Remastered),album,0.559,0.473,5.0,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,192827.0,17035966.0,209965.0,571.0,Rock,1800000.0
